file_name,QuestionText,answer,confidence
gas cooker.wav,Is this outside?,yes,maybe
gas cooker.wav,What is most likely being emitted?,fire,Yes
gas cooker.wav,What is most likely being emitted?,air,Maybe
gas cooker.wav,What is most likely being emitted?,fire,Maybe
gas cooker.wav,What kind of animals are making noise?,none,Maybe
gas cooker.wav,What kind of animals are making noise?,fish,No
gas cooker.wav,What kind of animals are making noise?,crickets,Maybe
20061205.washing.machine.filling.wav,are there a waterfall?,yes,yes
20061205.washing.machine.filling.wav,are there a waterfall?,yes,yes
20061205.washing.machine.filling.wav,are there a waterfall?,yes,yes
20061205.washing.machine.filling.wav,is the water loud?,yes,yes
20061205.washing.machine.filling.wav,is the water loud?,yes,yes
20061205.washing.machine.filling.wav,is the water loud?,no,yes
20061205.washing.machine.filling.wav,Is this an animal?,no,yes
20061205.washing.machine.filling.wav,Is this an animal?,no,yes
20061205.washing.machine.filling.wav,Is this an animal?,no,yes
20061205.washing.machine.filling.wav,Is this water?,yes,yes
20061205.washing.machine.filling.wav,Is this water?,yes,maybe
20061205.washing.machine.filling.wav,Is this water?,yes,yes
20061205.washing.machine.filling.wav,what is moving?,water,Yes
20061205.washing.machine.filling.wav,what is moving?,water,Yes
20061205.washing.machine.filling.wav,what is moving?,bike,Yes
20061205.washing.machine.filling.wav,What is the water doing?,running,Maybe
20061205.washing.machine.filling.wav,What is the water doing?,flowing,Yes
20061205.washing.machine.filling.wav,What is the water doing?,running,Maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,Is a cow present?,no,maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,Is a cow present?,no,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is a cow present?,yes,maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,Is someone messing with paper?,no,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is someone messing with paper?,yes,maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,Is someone messing with paper?,no,maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,Is there a person around?,yes,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is there a person around?,yes,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is there a person around?,yes,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is this inside?,no,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is this inside?,no,yes
FISCHER_ZOE-2016_2017_forest-walk.wav,Is this inside?,no,maybe
FISCHER_ZOE-2016_2017_forest-walk.wav,What human sound does the person make with their mouth?,whistle,Yes
FISCHER_ZOE-2016_2017_forest-walk.wav,What human sound does the person make with their mouth?,whistling,Yes
FISCHER_ZOE-2016_2017_forest-walk.wav,What human sound does the person make with their mouth?,whistling,Yes
FISCHER_ZOE-2016_2017_forest-walk.wav,What kind of noise is the person making?,whistling,Yes
FISCHER_ZOE-2016_2017_forest-walk.wav,What kind of noise is the person making?,wood,No
FISCHER_ZOE-2016_2017_forest-walk.wav,What kind of noise is the person making?,whistling,Yes
INT Bedroom tone 4 with bird.wav,Are people laughing?,no,yes
INT Bedroom tone 4 with bird.wav,Are people laughing?,no,yes
INT Bedroom tone 4 with bird.wav,Are people laughing?,no,yes
INT Bedroom tone 4 with bird.wav,Is that a bird chirping?,yes,yes
INT Bedroom tone 4 with bird.wav,Is that a bird chirping?,yes,yes
INT Bedroom tone 4 with bird.wav,Is that a bird chirping?,yes,yes
INT Bedroom tone 4 with bird.wav,Is that a sound of a dog?,no,yes
INT Bedroom tone 4 with bird.wav,Is that a sound of a dog?,no,yes
INT Bedroom tone 4 with bird.wav,Is that a sound of a dog?,no,yes
INT Bedroom tone 4 with bird.wav,Is the sound coming from the outdoors?,yes,yes
INT Bedroom tone 4 with bird.wav,Is the sound coming from the outdoors?,yes,yes
INT Bedroom tone 4 with bird.wav,Is the sound coming from the outdoors?,yes,yes
INT Bedroom tone 4 with bird.wav,What is chirping?,birds,Yes
INT Bedroom tone 4 with bird.wav,What is chirping?,bird,Yes
INT Bedroom tone 4 with bird.wav,What is chirping?,birds,Maybe
INT Bedroom tone 4 with bird.wav,What is tweeting?,bird,Yes
INT Bedroom tone 4 with bird.wav,What is tweeting?,bird,Yes
INT Bedroom tone 4 with bird.wav,What is tweeting?,bird,Yes
Rain Loop with Low-Cut Filter.wav,Is it a man-made sound?,no,yes
Rain Loop with Low-Cut Filter.wav,Is it a man-made sound?,no,yes
Rain Loop with Low-Cut Filter.wav,Is it a man-made sound?,no,yes
Rain Loop with Low-Cut Filter.wav,Is it outdoors?,yes,yes
Rain Loop with Low-Cut Filter.wav,Is it outdoors?,yes,maybe
Rain Loop with Low-Cut Filter.wav,Is it outdoors?,yes,yes
Rain Loop with Low-Cut Filter.wav,Is there a storm?,yes,yes
Rain Loop with Low-Cut Filter.wav,Is there a storm?,yes,yes
Rain Loop with Low-Cut Filter.wav,Is there a storm?,yes,yes
Rain Loop with Low-Cut Filter.wav,Is there a tornado warning blaring?,no,yes
Rain Loop with Low-Cut Filter.wav,Is there a tornado warning blaring?,no,maybe
Rain Loop with Low-Cut Filter.wav,Is there a tornado warning blaring?,no,no
Rain Loop with Low-Cut Filter.wav,What kind of weather element is occuring?,rain,Yes
Rain Loop with Low-Cut Filter.wav,What kind of weather element is occuring?,rain,Yes
Rain Loop with Low-Cut Filter.wav,What kind of weather element is occuring?,rain,Yes
Rain Loop with Low-Cut Filter.wav,What naturally occurring phenomenon in the air is the water falling from?,clouds,Yes
Rain Loop with Low-Cut Filter.wav,What naturally occurring phenomenon in the air is the water falling from?,rain,Yes
Rain Loop with Low-Cut Filter.wav,What naturally occurring phenomenon in the air is the water falling from?,rain,Yes
Suburban thunder 01 130620_00.wav,Is there chirping?,yes,yes
Suburban thunder 01 130620_00.wav,Is there chirping?,yes,yes
Suburban thunder 01 130620_00.wav,Is there chirping?,yes,yes
Suburban thunder 01 130620_00.wav,Is there running?,no,yes
Suburban thunder 01 130620_00.wav,Is there running?,no,yes
Suburban thunder 01 130620_00.wav,Is there running?,no,maybe
Suburban thunder 01 130620_00.wav,Is this a sound that occurs naturally without human intervention?,no,maybe
Suburban thunder 01 130620_00.wav,Is this a sound that occurs naturally without human intervention?,yes,yes
Suburban thunder 01 130620_00.wav,Is this a sound that occurs naturally without human intervention?,yes,maybe
Suburban thunder 01 130620_00.wav,Is this sound usually heard indoors?,no,no
Suburban thunder 01 130620_00.wav,Is this sound usually heard indoors?,yes,yes
Suburban thunder 01 130620_00.wav,Is this sound usually heard indoors?,no,yes
Suburban thunder 01 130620_00.wav,What is the source of the noise heard consistently through the clip?,rain,Yes
Suburban thunder 01 130620_00.wav,What is the source of the noise heard consistently through the clip?,thunder,Yes
Suburban thunder 01 130620_00.wav,What is the source of the noise heard consistently through the clip?,wind,Yes
Suburban thunder 01 130620_00.wav,What sound is being made by the clouds?,unknown,Maybe
Suburban thunder 01 130620_00.wav,What sound is being made by the clouds?,thunder,Yes
Suburban thunder 01 130620_00.wav,What sound is being made by the clouds?,wave,Yes
SFX- Lavadora Vieja - Hector Bakero.wav,Could this be the sound of a washing machine?,yes,maybe
SFX- Lavadora Vieja - Hector Bakero.wav,Could this be the sound of a washing machine?,yes,no
SFX- Lavadora Vieja - Hector Bakero.wav,Could this be the sound of a washing machine?,yes,maybe
SFX- Lavadora Vieja - Hector Bakero.wav,How many times is the sound repeated?,twenty,Maybe
SFX- Lavadora Vieja - Hector Bakero.wav,How many times is the sound repeated?,twentyone,Maybe
SFX- Lavadora Vieja - Hector Bakero.wav,How many times is the sound repeated?,twentyfive,Maybe
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound coming from an animal?,yes,maybe
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound coming from an animal?,yes,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound coming from an animal?,yes,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound of a siren heard?,no,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound of a siren heard?,no,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound of a siren heard?,yes,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound repetitive and constant?,yes,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound repetitive and constant?,yes,yes
SFX- Lavadora Vieja - Hector Bakero.wav,Is the sound repetitive and constant?,yes,maybe
SFX- Lavadora Vieja - Hector Bakero.wav,What liquid is involved in the making of this sound?,water,Maybe
SFX- Lavadora Vieja - Hector Bakero.wav,What liquid is involved in the making of this sound?,water,Maybe
SFX- Lavadora Vieja - Hector Bakero.wav,What liquid is involved in the making of this sound?,water,Maybe
Dawn_chorus_5AM.wav,Are any animals growling?,no,yes
Dawn_chorus_5AM.wav,Are any animals growling?,no,yes
Dawn_chorus_5AM.wav,Are any animals growling?,no,yes
Dawn_chorus_5AM.wav,Is more than one animal making noise?,yes,yes
Dawn_chorus_5AM.wav,Is more than one animal making noise?,no,yes
Dawn_chorus_5AM.wav,Is more than one animal making noise?,yes,yes
Dawn_chorus_5AM.wav,Is there a lion?,no,yes
Dawn_chorus_5AM.wav,Is there a lion?,yes,yes
Dawn_chorus_5AM.wav,Is there a lion?,no,yes
Dawn_chorus_5AM.wav,Is this in a jungle?,yes,yes
Dawn_chorus_5AM.wav,Is this in a jungle?,yes,maybe
Dawn_chorus_5AM.wav,Is this in a jungle?,yes,yes
Dawn_chorus_5AM.wav,What animal is being heard?,bird,Yes
Dawn_chorus_5AM.wav,What animal is being heard?,birds,Yes
Dawn_chorus_5AM.wav,What animal is being heard?,bird,Yes
Dawn_chorus_5AM.wav,What kind of animal is making the high pitched noises?,bird,Yes
Dawn_chorus_5AM.wav,What kind of animal is making the high pitched noises?,birds,Yes
Dawn_chorus_5AM.wav,What kind of animal is making the high pitched noises?,bird,Yes
dripping taps.wav,Does the man close the door?,no,yes
dripping taps.wav,Does the man close the door?,no,maybe
dripping taps.wav,Does the man close the door?,yes,yes
dripping taps.wav,Is a child giggling?,no,yes
dripping taps.wav,Is a child giggling?,no,yes
dripping taps.wav,Is a child giggling?,no,yes
dripping taps.wav,Is it drizzling?,no,maybe
dripping taps.wav,Is it drizzling?,no,yes
dripping taps.wav,Is it drizzling?,yes,maybe
dripping taps.wav,Is something burning?,yes,yes
dripping taps.wav,Is something burning?,no,yes
dripping taps.wav,Is something burning?,no,yes
dripping taps.wav,What does the man do?,cough,Yes
dripping taps.wav,What does the man do?,cough,Yes
dripping taps.wav,What does the man do?,nothing,Maybe
dripping taps.wav,What is causing the crackling sound?,fireplace,Maybe
dripping taps.wav,What is causing the crackling sound?,dripping,No
dripping taps.wav,What is causing the crackling sound?,human,Maybe
Scribble_long_strokes.wav,Does this sound have an uneven rhythm?,yes,yes
Scribble_long_strokes.wav,Does this sound have an uneven rhythm?,yes,yes
Scribble_long_strokes.wav,Does this sound have an uneven rhythm?,yes,maybe
Scribble_long_strokes.wav,Is someone polishing a surface with sand paper ?,yes,maybe
Scribble_long_strokes.wav,Is someone polishing a surface with sand paper ?,yes,maybe
Scribble_long_strokes.wav,Is someone polishing a surface with sand paper ?,yes,maybe
Scribble_long_strokes.wav,Is there a door being shut ?,no,yes
Scribble_long_strokes.wav,Is there a door being shut ?,no,yes
Scribble_long_strokes.wav,Is there a door being shut ?,yes,yes
Scribble_long_strokes.wav,Is this sound made by a liquid?,no,yes
Scribble_long_strokes.wav,Is this sound made by a liquid?,no,yes
Scribble_long_strokes.wav,Is this sound made by a liquid?,no,yes
Scribble_long_strokes.wav,What activity is this sound associated with?,movement,No
Scribble_long_strokes.wav,What activity is this sound associated with?,writing,Yes
Scribble_long_strokes.wav,What activity is this sound associated with?,noise,Maybe
Scribble_long_strokes.wav,What type of material surface is being polished ?,board,Maybe
Scribble_long_strokes.wav,What type of material surface is being polished ?,wood,Yes
Scribble_long_strokes.wav,What type of material surface is being polished ?,wood,Yes
"Julian&#39;s Door - open and close, hinge only.wav",does it sound like the hinge is in need of maintenance?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",does it sound like the hinge is in need of maintenance?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",does it sound like the hinge is in need of maintenance?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",Does the creaking occur multiple times?,yes,maybe
"Julian&#39;s Door - open and close, hinge only.wav",Does the creaking occur multiple times?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",Does the creaking occur multiple times?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",how many times does the squeak sound occur?,ten,Maybe
"Julian&#39;s Door - open and close, hinge only.wav",how many times does the squeak sound occur?,five,Yes
"Julian&#39;s Door - open and close, hinge only.wav",how many times does the squeak sound occur?,five,Maybe
"Julian&#39;s Door - open and close, hinge only.wav",is someone opening and closing a window?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",is someone opening and closing a window?,yes,yes
"Julian&#39;s Door - open and close, hinge only.wav",is someone opening and closing a window?,no,yes
"Julian&#39;s Door - open and close, hinge only.wav",Is the hinge is likely very new?,no,yes
"Julian&#39;s Door - open and close, hinge only.wav",Is the hinge is likely very new?,no,yes
"Julian&#39;s Door - open and close, hinge only.wav",Is the hinge is likely very new?,no,yes
"Julian&#39;s Door - open and close, hinge only.wav",What should be applied to eliminate this sound?,oil,Yes
"Julian&#39;s Door - open and close, hinge only.wav",What should be applied to eliminate this sound?,door,Maybe
"Julian&#39;s Door - open and close, hinge only.wav",What should be applied to eliminate this sound?,oil,Yes
Water Pour.wav,Are people shouting in the background ?,no,yes
Water Pour.wav,Are people shouting in the background ?,yes,yes
Water Pour.wav,Are people shouting in the background ?,yes,yes
Water Pour.wav,How many water taps are open ?,four,No
Water Pour.wav,How many water taps are open ?,three,Maybe
Water Pour.wav,How many water taps are open ?,two,Maybe
Water Pour.wav,Is the liquid in a teaspoon?,yes,yes
Water Pour.wav,Is the liquid in a teaspoon?,yes,yes
Water Pour.wav,Is the liquid in a teaspoon?,yes,yes
Water Pour.wav,Is the water from the open tap running continuously ?,yes,yes
Water Pour.wav,Is the water from the open tap running continuously ?,yes,yes
Water Pour.wav,Is the water from the open tap running continuously ?,yes,yes
Water Pour.wav,Is this near a liquid?,yes,yes
Water Pour.wav,Is this near a liquid?,yes,yes
Water Pour.wav,Is this near a liquid?,yes,yes
Water Pour.wav,What is the liquid doing?,pouring,Yes
Water Pour.wav,What is the liquid doing?,splashing,Yes
Water Pour.wav,What is the liquid doing?,running,Yes
